"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.foods"	"Answer.totalQuants"	"Answer.eatenQuants"	"Answer.preciseEatenQuants"	"Answer.affects"	"Answer.orders"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3L70J4KAZGNRR9W8NSMJR4ZBUVJAD8"	"A239VLXDHZIOQ0"	"Approved"	"Thu Apr 03 01:52:18 PDT 2014"	"Wed Apr 02 09:08:33 PDT 2014"	"Wed Apr 02 09:12:18 PDT 2014"	"Thu Apr 03 01:54:35 PDT 2014"	""	""	""	""	"1"	"[""pies"",""cookies"",""blueberries"",""strawberries"",""cookies"",""bananas"",""bananas"",""M&M's"",""bananas"",""M&M's"",""M&M's"",""bananas"",""blueberries"",""blueberries"",""bananas"",""M&M's"",""strawberries"",""pies"",""strawberries"",""pies"",""blueberries"",""M&M's""]"	"[10,10,100,10,10,10,100,100,10,10,100,10,100,100,100,100,10,10,100,100,100,100]"	"[10,7,8,3,5,5,7,7,2,10,4,9,2,1,6,9,7,6,10,1,3,3]"	"[10,7,85,3,5,5,73,73,2,10,45,9,23,11,64,96,7,6,10,16,39,32]"	"[0.75,0.75,0.5,0.25,0.5,0.75,1,0.725,0.1,0.5,0.5,0.75,0.25,0.225,0.85,0.75,0.625,0.75,0.075,0.75,0.15,0.15]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Matt"",""Patty"",""Kathy"",""Stephanie"",""Jane"",""Lena"",""Nathan"",""Nancy"",""Olga"",""George"",""Robert"",""Oliver"",""Mary"",""Edward"",""Winston"",""Bob"",""Steven"",""Ann"",""Albert"",""Yvonne"",""Rebecca"",""Patrick""]"	"[""Frank"",""Jake"",""Victoria"",""Barbara"",""Zack"",""Iris"",""Tracy"",""David"",""Grace"",""Diana"",""Kevin"",""Wendy"",""Larry"",""Fiona"",""Emma"",""Calvin"",""Cathy"",""Tom"",""Heather"",""Ivan"",""Henry"",""Victor""]"	"""F"""	"""45"""	"""0"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3OVHNO1VE62SSH4GZK2I8XQK3GRDZD"	"AUGW5J91H9DIQ"	"Approved"	"Thu Apr 03 01:58:26 PDT 2014"	"Wed Apr 02 09:14:53 PDT 2014"	"Wed Apr 02 09:18:26 PDT 2014"	"Thu Apr 03 01:59:31 PDT 2014"	""	""	""	""	"1"	"[""M&M's"",""cookies"",""strawberries"",""strawberries"",""M&M's"",""M&M's"",""pies"",""cookies"",""M&M's"",""pies"",""strawberries"",""bananas"",""cookies"",""pies"",""cookies"",""blueberries"",""pies"",""strawberries"",""pies"",""blueberries"",""M&M's"",""M&M's""]"	"[10,10,10,100,100,10,10,10,10,100,10,100,10,10,100,100,100,100,100,100,10,10]"	"[2,1,3,10,6,8,10,7,6,0,0,7,10,1,0,1,3,5,10,7,5,3]"	"[2,1,3,10,64,8,10,7,6,5,0,71,10,1,8,15,31,56,10,77,5,3]"	"[0.25,0,0.75,0.25,1,0.975,1,0.95,0.85,0.75,0,0.825,1,0.075,0.625,0.65,0.8,0.925,0.625,0.9,0.65,0.125]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Tom"",""Kevin"",""Frank"",""George"",""Robert"",""Nancy"",""Stephanie"",""Jake"",""David"",""Rebecca"",""Edward"",""Wendy"",""Diana"",""Lena"",""Nathan"",""Victor"",""Iris"",""Cathy"",""Yvonne"",""Ann"",""Kathy"",""Grace""]"	"[""Olga"",""Bob"",""Henry"",""Matt"",""Ivan"",""Barbara"",""Larry"",""Patrick"",""Mary"",""Victoria"",""Emma"",""Fiona"",""Zack"",""Calvin"",""Jane"",""Winston"",""Tracy"",""Steven"",""Patty"",""Heather"",""Albert"",""Oliver""]"	"""F"""	"""45"""	"""4"""	"""English"""	"""Fun survey, easy to follow."""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"39O5D9O87TTH2WR9EHCYKQ3N3LGC3F"	"A3PY72GVTMVL1F"	"Approved"	"Thu Apr 03 02:00:54 PDT 2014"	"Wed Apr 02 09:16:21 PDT 2014"	"Wed Apr 02 09:20:54 PDT 2014"	"Thu Apr 03 02:04:31 PDT 2014"	""	""	""	""	"1"	"[""pies"",""strawberries"",""M&M's"",""bananas"",""cookies"",""strawberries"",""M&M's"",""blueberries"",""M&M's"",""blueberries"",""M&M's"",""blueberries"",""M&M's"",""strawberries"",""M&M's"",""pies"",""blueberries"",""blueberries"",""cookies"",""strawberries"",""pies"",""blueberries""]"	"[10,10,10,10,10,100,10,100,100,100,100,10,100,10,10,100,10,10,100,100,100,10]"	"[2,3,8,0,8,0,3,4,5,1,6,10,8,4,0,6,7,9,3,3,4,4]"	"[2,3,8,0,8,2,3,41,58,15,60,10,89,4,0,67,7,9,37,39,47,4]"	"[0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.75,0.25]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Steven"",""Nancy"",""Grace"",""Tom"",""Winston"",""Frank"",""Patrick"",""Fiona"",""Kevin"",""Nathan"",""Diana"",""Tracy"",""Robert"",""Patty"",""Barbara"",""George"",""Lena"",""Calvin"",""Larry"",""Olga"",""Stephanie"",""Mary""]"	"[""Kathy"",""Ann"",""Bob"",""Victoria"",""Jake"",""Victor"",""Iris"",""Yvonne"",""Wendy"",""Zack"",""Emma"",""Ivan"",""Rebecca"",""Henry"",""Jane"",""Oliver"",""Matt"",""Albert"",""Edward"",""Heather"",""David"",""Cathy""]"	"""M"""	"""65"""	"""11"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"37FMASSAYCSDIUHMLKNQDCZU4IEBI8"	"A3EKG6GXFBM77L"	"Approved"	"Thu Apr 03 02:02:48 PDT 2014"	"Wed Apr 02 09:18:27 PDT 2014"	"Wed Apr 02 09:22:48 PDT 2014"	"Thu Apr 03 02:04:31 PDT 2014"	""	""	""	""	"1"	"[""pies"",""cookies"",""cookies"",""M&M's"",""M&M's"",""pies"",""cookies"",""blueberries"",""M&M's"",""blueberries"",""cookies"",""strawberries"",""bananas"",""blueberries"",""blueberries"",""bananas"",""M&M's"",""strawberries"",""bananas"",""bananas"",""bananas"",""pies""]"	"[10,100,10,10,10,10,100,10,10,100,10,100,10,10,10,100,100,100,100,10,100,100]"	"[5,8,5,6,9,8,9,2,2,9,2,7,1,5,9,8,9,5,9,7,5,4]"	"[5,80,5,6,9,8,94,2,2,90,2,71,1,5,9,81,96,51,94,7,55,46]"	"[0.625,0.75,0.375,0.25,0.6,0.75,1,0.25,0.25,0.625,0.25,0.75,0.25,0.375,0.625,0.75,0.85,0.4,0.85,0.4,0.6,0.75]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Matt"",""Nathan"",""Zack"",""Rebecca"",""Wendy"",""Diana"",""Olga"",""Mary"",""Fiona"",""Cathy"",""Barbara"",""Yvonne"",""George"",""Steven"",""Bob"",""Robert"",""Frank"",""Victor"",""Jake"",""Victoria"",""Patrick"",""Grace""]"	"[""Edward"",""Albert"",""Kevin"",""Tracy"",""Iris"",""Stephanie"",""Kathy"",""David"",""Heather"",""Patty"",""Jane"",""Ivan"",""Nancy"",""Henry"",""Winston"",""Oliver"",""Tom"",""Larry"",""Calvin"",""Emma"",""Lena"",""Ann""]"	"""F"""	"""35"""	"""6"""	"""English"""	"""Interesting questions. I don't know if I would feel embarrassed for or in awe of a person who can eat 71 bananas at a party."""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3TK8OJTYM1MK8U2W3W4ANLUDTOQPV5"	"AV0RMQ13R2NEW"	"Approved"	"Thu Apr 03 02:05:39 PDT 2014"	"Wed Apr 02 09:24:41 PDT 2014"	"Wed Apr 02 09:25:39 PDT 2014"	"Thu Apr 03 02:09:32 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""blueberries"",""M&M's"",""bananas"",""cookies"",""cookies"",""M&M's"",""M&M's"",""pies"",""pies"",""cookies"",""blueberries"",""cookies"",""pies"",""blueberries"",""strawberries"",""strawberries"",""M&M's"",""blueberries"",""M&M's"",""pies"",""bananas""]"	"[100,10,10,100,100,10,10,100,100,100,100,100,100,100,100,10,100,10,100,10,100,100]"	"[2,3,9,4,10,3,4,10,5,3,2,4,1,7,0,6,0,10,10,0,1,7]"	"[29,3,9,48,10,3,4,10,53,31,27,45,12,71,2,6,1,10,10,0,11,76]"	"[0.575,0.375,0.65,0.85,0.275,0.5,0.7,0.35,0.25,0.275,0.6,0.625,0.35,0.55,0.325,0.7,0.325,0.5,0.5,0.5,0.2,0.275]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Kevin"",""Tom"",""Robert"",""Nathan"",""Matt"",""Rebecca"",""Jane"",""Zack"",""George"",""Stephanie"",""Olga"",""Edward"",""Calvin"",""David"",""Tracy"",""Albert"",""Patty"",""Mary"",""Wendy"",""Fiona"",""Lena"",""Victor""]"	"[""Iris"",""Steven"",""Ann"",""Emma"",""Oliver"",""Jake"",""Henry"",""Patrick"",""Winston"",""Victoria"",""Nancy"",""Grace"",""Heather"",""Ivan"",""Bob"",""Kathy"",""Frank"",""Larry"",""Cathy"",""Diana"",""Yvonne"",""Barbara""]"	"""F"""	"""25"""	"""4"""	"""english"""	"""none"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AUQQEL7U5UHKDYCMBPK8KT5LGIV08"	"ATS4LL42S463Z"	"Approved"	"Thu Apr 03 02:18:25 PDT 2014"	"Wed Apr 02 09:36:26 PDT 2014"	"Wed Apr 02 09:38:25 PDT 2014"	"Thu Apr 03 02:19:31 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""strawberries"",""pies"",""blueberries"",""cookies"",""M&M's"",""M&M's"",""strawberries"",""cookies"",""cookies"",""M&M's"",""M&M's"",""cookies"",""cookies"",""blueberries"",""cookies"",""cookies"",""strawberries"",""M&M's"",""blueberries"",""strawberries"",""strawberries""]"	"[10,100,100,100,10,100,10,10,10,100,10,10,100,10,10,10,10,10,100,10,10,100]"	"[10,6,9,8,4,4,0,3,0,9,9,5,6,5,9,2,1,4,2,7,9,9]"	"[10,62,96,87,4,43,0,3,0,98,9,5,67,5,9,2,1,4,27,7,9,97]"	"[0.975,0.75,0.85,0.95,0.725,0.625,0.025,0.625,0.5,0.8,0.425,0.375,0.55,0.75,0.875,0.45,0.525,0.75,0.5,0.75,0.75,0.925]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""David"",""Jane"",""Yvonne"",""Wendy"",""Iris"",""Edward"",""George"",""Oliver"",""Jake"",""Steven"",""Grace"",""Kevin"",""Albert"",""Bob"",""Victor"",""Cathy"",""Larry"",""Matt"",""Tom"",""Tracy"",""Henry"",""Winston""]"	"[""Victoria"",""Heather"",""Diana"",""Stephanie"",""Fiona"",""Rebecca"",""Ann"",""Lena"",""Calvin"",""Patty"",""Ivan"",""Kathy"",""Robert"",""Emma"",""Olga"",""Nancy"",""Patrick"",""Nathan"",""Frank"",""Mary"",""Barbara"",""Zack""]"	"""F"""	"""35"""	"""4"""	"""TELUGU"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"30OG32W0SUC33Y4XSR28JS1WTEQENW"	"A34O3GZ91W95TV"	"Approved"	"Thu Apr 03 02:19:35 PDT 2014"	"Wed Apr 02 09:36:04 PDT 2014"	"Wed Apr 02 09:39:35 PDT 2014"	"Thu Apr 03 02:24:30 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""cookies"",""strawberries"",""M&M's"",""cookies"",""pies"",""pies"",""bananas"",""M&M's"",""bananas"",""bananas"",""M&M's"",""bananas"",""M&M's"",""cookies"",""M&M's"",""strawberries"",""bananas"",""cookies"",""blueberries"",""blueberries"",""pies""]"	"[100,100,100,100,100,100,10,10,10,10,100,100,10,10,10,100,10,10,10,100,10,10]"	"[10,0,9,8,2,10,2,10,10,7,3,6,5,7,4,10,0,0,7,4,2,10]"	"[10,5,93,88,27,10,2,10,10,7,36,68,5,7,4,10,0,0,7,45,2,10]"	"[0.75,0.7,0.975,0.875,0.3,0.35,0.3,0.925,0.9,0.875,0.875,0.275,0.825,0.775,0.825,0.825,0.075,0.075,0.875,0.375,0.125,0.075]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Lena"",""Cathy"",""George"",""Victoria"",""Henry"",""Larry"",""Nancy"",""Wendy"",""Winston"",""Stephanie"",""Jake"",""Robert"",""Bob"",""Iris"",""Diana"",""Zack"",""David"",""Steven"",""Oliver"",""Edward"",""Barbara"",""Jane""]"	"[""Yvonne"",""Frank"",""Olga"",""Kevin"",""Calvin"",""Nathan"",""Patrick"",""Albert"",""Rebecca"",""Mary"",""Tracy"",""Tom"",""Grace"",""Ann"",""Matt"",""Fiona"",""Kathy"",""Victor"",""Ivan"",""Heather"",""Emma"",""Patty""]"	"""M"""	"""35"""	"""4"""	"""english"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3H7XDTSHKCSRA692QNJJFEZZZ7AWGP"	"A2EACQ2ICMFFSZ"	"Approved"	"Thu Apr 03 02:27:35 PDT 2014"	"Wed Apr 02 09:41:24 PDT 2014"	"Wed Apr 02 09:47:35 PDT 2014"	"Thu Apr 03 02:29:30 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""M&M's"",""strawberries"",""strawberries"",""M&M's"",""blueberries"",""M&M's"",""pies"",""M&M's"",""pies"",""pies"",""bananas"",""blueberries"",""pies"",""cookies"",""blueberries"",""cookies"",""bananas"",""bananas"",""strawberries"",""blueberries"",""bananas""]"	"[100,100,100,10,10,100,100,100,100,10,10,100,100,10,10,10,100,10,100,100,100,100]"	"[8,3,5,2,0,2,1,0,8,2,7,2,5,5,7,4,5,10,8,3,4,3]"	"[87,32,52,2,0,27,13,8,80,2,7,22,54,5,7,4,57,10,89,36,47,32]"	"[0.55,0.4,0.625,0,0,0.45,0.05,0.625,0.6,0.5,0.75,0.725,0.5,0.65,0.725,0.3,0.75,1,1,0.575,0.5,0.725]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Grace"",""Emma"",""Larry"",""Patty"",""Bob"",""Tom"",""Oliver"",""Kathy"",""Fiona"",""Kevin"",""David"",""Edward"",""Iris"",""Winston"",""Jane"",""Cathy"",""Lena"",""Victoria"",""Henry"",""Matt"",""Mary"",""Stephanie""]"	"[""Robert"",""Rebecca"",""Heather"",""Tracy"",""Nathan"",""Wendy"",""Calvin"",""Zack"",""Olga"",""Frank"",""Steven"",""Barbara"",""Victor"",""Patrick"",""Jake"",""Albert"",""Ivan"",""Diana"",""Nancy"",""Ann"",""George"",""Yvonne""]"	"""O"""	"""25"""	"""0"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3QUO65DNQUP2AF1VJ6HQ2ZN45DSUOD"	"ABRXZUI13441X"	"Approved"	"Thu Apr 03 02:29:05 PDT 2014"	"Wed Apr 02 09:46:10 PDT 2014"	"Wed Apr 02 09:49:05 PDT 2014"	"Thu Apr 03 02:29:30 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""strawberries"",""blueberries"",""strawberries"",""M&M's"",""M&M's"",""pies"",""cookies"",""bananas"",""strawberries"",""M&M's"",""pies"",""pies"",""blueberries"",""M&M's"",""M&M's"",""blueberries"",""cookies"",""M&M's"",""cookies"",""cookies"",""blueberries""]"	"[10,100,10,10,100,100,10,100,10,100,100,10,100,10,100,10,100,100,10,100,100,100]"	"[5,10,0,3,1,8,0,7,1,3,3,6,8,10,2,10,5,9,0,5,4,1]"	"[5,10,0,3,12,84,0,76,1,38,39,6,83,10,24,10,57,99,0,50,40,10]"	"[0.275,0.15,0,0.175,0.075,0.85,0.025,1,0.15,0.425,0.325,0.925,1,0.625,0.275,0.775,0.375,1,0.1,0.75,0.575,0.1]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Albert"",""Robert"",""Victor"",""Cathy"",""Nathan"",""Edward"",""Victoria"",""Wendy"",""Tom"",""Iris"",""Rebecca"",""Kevin"",""Heather"",""Olga"",""Yvonne"",""Steven"",""Bob"",""Nancy"",""Patrick"",""Emma"",""Kathy"",""Lena""]"	"[""George"",""David"",""Zack"",""Fiona"",""Grace"",""Diana"",""Larry"",""Ann"",""Tracy"",""Henry"",""Ivan"",""Frank"",""Jane"",""Stephanie"",""Patty"",""Jake"",""Mary"",""Matt"",""Winston"",""Oliver"",""Barbara"",""Calvin""]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3LEP4MGT3G1WAJ10T6MFMFJHCEIBDK"	"A2CN8507Y4PBRB"	"Approved"	"Thu Apr 03 02:39:23 PDT 2014"	"Wed Apr 02 09:57:06 PDT 2014"	"Wed Apr 02 09:59:23 PDT 2014"	"Thu Apr 03 02:39:31 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""blueberries"",""cookies"",""strawberries"",""pies"",""bananas"",""M&M's"",""blueberries"",""blueberries"",""M&M's"",""M&M's"",""strawberries"",""pies"",""bananas"",""strawberries"",""M&M's"",""cookies"",""M&M's"",""strawberries"",""cookies"",""pies"",""bananas""]"	"[100,10,10,100,10,100,10,100,100,10,10,10,10,100,10,10,10,100,100,10,10,10]"	"[9,7,9,3,6,0,2,8,2,9,6,5,3,6,7,4,6,9,4,2,0,9]"	"[90,7,9,35,6,4,2,88,23,9,6,5,3,63,7,4,6,96,47,2,0,9]"	"[0.65,0.125,0.85,0.7,0.975,0.125,0,0.65,0.35,0.425,0.375,0.55,0.575,0.925,0.375,0.025,0.625,0.525,0.725,0.25,0.25,0.825]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Tom"",""Jake"",""Winston"",""Cathy"",""Henry"",""Bob"",""Iris"",""Matt"",""Emma"",""Ivan"",""Mary"",""Wendy"",""Ann"",""Jane"",""Heather"",""Victoria"",""David"",""Nancy"",""Nathan"",""Rebecca"",""Oliver"",""Larry""]"	"[""Edward"",""Fiona"",""Yvonne"",""Barbara"",""Patrick"",""Olga"",""Zack"",""Patty"",""Frank"",""Kathy"",""Robert"",""Lena"",""Kevin"",""Grace"",""Albert"",""Calvin"",""Stephanie"",""Victor"",""Steven"",""Tracy"",""George"",""Diana""]"	"""F"""	"""25"""	"""0"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3WLEIWSYHOIJYM66W9CUC7VBA02H21"	"AV9AHRB11V1V2"	"Approved"	"Thu Apr 03 02:50:55 PDT 2014"	"Wed Apr 02 10:07:24 PDT 2014"	"Wed Apr 02 10:10:55 PDT 2014"	"Thu Apr 03 02:54:33 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""pies"",""bananas"",""M&M's"",""bananas"",""blueberries"",""strawberries"",""bananas"",""bananas"",""pies"",""strawberries"",""pies"",""M&M's"",""pies"",""strawberries"",""blueberries"",""strawberries"",""pies"",""cookies"",""cookies"",""strawberries"",""pies""]"	"[10,100,100,10,100,100,10,100,10,10,10,100,100,10,100,10,100,100,10,100,100,10]"	"[8,6,9,7,7,7,7,0,3,3,5,9,2,6,4,8,1,8,2,7,6,1]"	"[8,60,95,7,75,77,7,1,3,3,5,96,22,6,45,8,14,81,2,71,60,1]"	"[0.675,0.825,0.825,0.225,0.625,0.3,0.275,0.025,0.5,0.6,0.275,1,0.625,0.75,0.5,0.25,0.25,1,0.275,0.75,0.675,0.55]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Oliver"",""David"",""Stephanie"",""Victor"",""Albert"",""Tracy"",""Winston"",""Ann"",""Henry"",""Lena"",""Matt"",""Zack"",""Frank"",""Barbara"",""Mary"",""Edward"",""Calvin"",""Victoria"",""Nathan"",""Jane"",""Cathy"",""Emma""]"	"[""Diana"",""George"",""Patty"",""Yvonne"",""Ivan"",""Rebecca"",""Kevin"",""Steven"",""Larry"",""Heather"",""Tom"",""Robert"",""Jake"",""Bob"",""Nancy"",""Iris"",""Kathy"",""Olga"",""Grace"",""Wendy"",""Patrick"",""Fiona""]"	"""F"""	"""45"""	"""6"""	"""English"""	""""""
