"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.priors0"	"Answer.priors1"	"Answer.priors2"	"Answer.priors3"	"Answer.priors4"	"Answer.priors5"	"Answer.priors6"	"Answer.priors7"	"Answer.priors8"	"Answer.priors9"	"Answer.priors10"	"Answer.quantifiers"	"Answer.orders"	"Answer.foods"	"Answer.quantities"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3YMU66OBIN99DGEDVOXJEBPDAIBGHD"	11	"Approved"	"Tue Nov 11 02:33:28 PST 2014"	"Mon Nov 10 09:50:02 PST 2014"	"Mon Nov 10 09:53:28 PST 2014"	"Tue Nov 11 02:36:44 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0.85,0.9,1]"	"[0.775,0.875,1]"	"[0.575,0.825,1]"	"[0.4,0.6,1]"	"[0.125,0.575,1]"	"[0,0.425,1]"	"[0,0.225,1]"	"[0,0.075,1]"	"[0.025,0.1,1]"	"[0.025,0.075,1]"	"[""some"",""some"",""all""]"	"[1,2,3]"	"[""pies"",""cookies"",""M&M's""]"	"[10,10,10]"	"[""Calvin"",""David"",""Bob""]"	"[""Ann"",""Edward"",""Frank""]"	"""F"""	"""45"""	"""0"""	"""english"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3T3IWE1XG6OQVEZMYEJKM8W3RZFQTS"	12	"Approved"	"Tue Nov 11 02:35:31 PST 2014"	"Mon Nov 10 09:49:49 PST 2014"	"Mon Nov 10 09:55:31 PST 2014"	"Tue Nov 11 02:36:45 PST 2014"	""	""	""	""	"1"	"[0.125,0.1,0.025]"	"[0.95,0.15,0.05]"	"[0.325,0.225,0.15]"	"[0.925,0.35,0.875]"	"[0.9,0.6,0.65]"	"[0.9,0.725,0.2]"	"[0.9,0.725,0.175]"	"[0.9,0.725,0.175]"	"[0.9,0.725,0.1]"	"[0.925,0.85,0.1]"	"[0.975,0.875,0.1]"	"[""some"",""some"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Albert"",""Calvin"",""Frank""]"	"[""Edward"",""Barbara"",""Ann""]"	"""F"""	"""55"""	"""4"""	"""english"""	"""Thus was a fun survey!"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"337RC3OW053UH9NYB4B364LUEE8LVE"	13	"Approved"	"Tue Nov 11 02:40:39 PST 2014"	"Mon Nov 10 09:48:57 PST 2014"	"Mon Nov 10 10:00:39 PST 2014"	"Tue Nov 11 02:41:44 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0,0,0]"	"[0,0.725,0]"	"[0,0.975,0]"	"[0,1,0]"	"[0,0.75,0]"	"[0,0.45,0]"	"[0,0.2,0]"	"[0,0.075,0]"	"[0.075,0,0.075]"	"[1,0,1]"	"[""all"",""some"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Diana"",""Albert"",""Fiona""]"	"[""Calvin"",""Emma"",""David""]"	"""M"""	"""25"""	"""6"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3HL8HNGX452AKA0ZMS39J9RDQQ2F9M"	14	"Approved"	"Tue Nov 11 02:45:45 PST 2014"	"Mon Nov 10 09:48:57 PST 2014"	"Mon Nov 10 10:05:45 PST 2014"	"Tue Nov 11 02:46:45 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0,0,0.15]"	"[0.9,0,0.925]"	"[0.875,0,0.925]"	"[0.8,0,0.925]"	"[0.7,0,0.5]"	"[0.65,0,0.5]"	"[0.6,0,0.5]"	"[0.55,0,0.325]"	"[0.025,0.925,0.15]"	"[0.025,1,0]"	"[""some"",""all"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Cathy"",""Diana"",""Fiona""]"	"[""Albert"",""Emma"",""Frank""]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3OS4RQUCR9GT83FWKCH5AFM3EQ5FBW"	15	"Approved"	"Tue Nov 11 02:52:16 PST 2014"	"Mon Nov 10 09:49:41 PST 2014"	"Mon Nov 10 10:12:16 PST 2014"	"Tue Nov 11 02:56:44 PST 2014"	""	""	""	""	"1"	"[0,0.025,0]"	"[0.075,1,1]"	"[0.1,1,1]"	"[0.15,1,1]"	"[0.425,1,1]"	"[0.525,1,1]"	"[0.6,1,1]"	"[0.7,1,1]"	"[0.825,1,1]"	"[0.9,1,1]"	"[1,1,1]"	"[""all"",""all"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Barbara"",""Edward"",""Calvin""]"	"[""Emma"",""David"",""Bob""]"	"""F"""	"""25"""	"""4"""	"""English """	"""The instructions weren't very clear."""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"39GAF6DQWR1HR2JUIUTKMPCGG82V1H"	16	"Approved"	"Tue Nov 11 02:55:06 PST 2014"	"Mon Nov 10 09:49:11 PST 2014"	"Mon Nov 10 10:15:06 PST 2014"	"Tue Nov 11 02:56:44 PST 2014"	""	""	""	""	"1"	"[0.075,0.025,0.025]"	"[0.225,0.2,0.125]"	"[0.225,0.3,0.3]"	"[0.325,0.35,0.5]"	"[0.5,0.5,0.5]"	"[0.5,0.5,0.5]"	"[0.5,0.5,0.5]"	"[0.5,0.5,0.5]"	"[0.5,0.5,0.575]"	"[0.5,0.5,0.625]"	"[0.675,0.225,0.825]"	"[""all"",""some"",""all""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Cathy"",""Bob"",""David""]"	"[""Edward"",""Calvin"",""Barbara""]"	"""F"""	"""65"""	"""6"""	"""English"""	"""None"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3TVRFO09GKGMLYSTBJCLUPIFUPGLXH"	17	"Approved"	"Tue Nov 11 02:59:37 PST 2014"	"Mon Nov 10 09:49:11 PST 2014"	"Mon Nov 10 10:19:37 PST 2014"	"Tue Nov 11 03:01:44 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[1,1,1]"	"[0.825,1,1]"	"[0.725,0.625,0.85]"	"[0.5,0.175,0.75]"	"[0.25,0.125,0.5]"	"[0.2,0.075,0.125]"	"[0.15,0,0]"	"[0.025,0,0]"	"[0,0,0]"	"[0.025,0,0]"	"[""some"",""some"",""some""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Emma"",""David"",""Ann""]"	"[""Diana"",""Frank"",""Cathy""]"	"""F"""	"""55"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"35GMH2SV3EILLJ49T62LYH129OAOES"	18	"Approved"	"Tue Nov 11 03:02:18 PST 2014"	"Mon Nov 10 09:49:04 PST 2014"	"Mon Nov 10 10:22:18 PST 2014"	"Tue Nov 11 03:06:44 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0.175,0.125,0.075]"	"[0.55,0.1,0.425]"	"[0.65,0.15,0.525]"	"[0.55,0.375,0.525]"	"[0.4,0.5,0.375]"	"[0.4,0.55,0.15]"	"[0.325,0.6,0.1]"	"[0.225,0.35,0.025]"	"[0.15,0.275,0]"	"[0,0,0]"	"[""some"",""some"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Ann"",""Fiona"",""Barbara""]"	"[""Frank"",""Cathy"",""Bob""]"	"""F"""	"""35"""	"""8"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3A1COHJ8NJWUK18VCQLVMY8FMZY8HP"	19	"Approved"	"Tue Nov 11 03:12:18 PST 2014"	"Mon Nov 10 09:49:12 PST 2014"	"Mon Nov 10 10:32:18 PST 2014"	"Tue Nov 11 03:16:43 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0.175,0,0]"	"[0.825,0,0]"	"[0.85,0,0]"	"[0.725,0,0]"	"[0.65,0,0]"	"[0.325,0,0]"	"[0.25,0,0]"	"[0.1,0,0]"	"[0.025,0,0]"	"[0,1,1]"	"[""some"",""all"",""all""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Emma"",""Fiona"",""Cathy""]"	"[""Diana"",""Barbara"",""David""]"	"""M"""	"""25"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"33M4IA01QG2XOWN6G39HG1RE0H4XRI"	20	"Approved"	"Tue Nov 11 03:14:46 PST 2014"	"Mon Nov 10 09:48:42 PST 2014"	"Mon Nov 10 10:34:46 PST 2014"	"Tue Nov 11 03:16:44 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0.125,0.125,0.05]"	"[0.425,0.3,0.4]"	"[0.65,0.525,0.6]"	"[0.825,0.75,0.725]"	"[0.925,0.925,0.8]"	"[0.7,0.625,0.625]"	"[0.45,0.4,0.4]"	"[0.175,0.15,0.125]"	"[0.075,0.075,0.05]"	"[0,0,0]"	"[""some"",""some"",""some""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Edward"",""Fiona"",""Ann""]"	"[""Bob"",""Frank"",""Emma""]"	"""M"""	"""35"""	"""4"""	"""English"""	"""None"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3Y54SXRO1LMIN763FN3PW9TSUKRTU6"	21	"Approved"	"Tue Nov 11 04:53:33 PST 2014"	"Mon Nov 10 12:11:40 PST 2014"	"Mon Nov 10 12:13:33 PST 2014"	"Tue Nov 11 04:56:44 PST 2014"	""	""	""	""	"1"	"[0,0,0]"	"[0,0.1,0]"	"[0,0.125,0]"	"[0,0.85,0]"	"[0,0.525,0.65]"	"[0,0.225,0.725]"	"[0,0,0.675]"	"[0,0,0.9]"	"[0,0,0.175]"	"[0.75,0,0]"	"[0.75,0,0]"	"[""all"",""all"",""some""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Emma"",""Bob"",""Calvin""]"	"[""Ann"",""Diana"",""Fiona""]"	"""F"""	"""35"""	"""6"""	"""English!"""	"""bringing 10 M&Ms to a party is kind of a dick move"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3WJEQKOXA83XZEGW7Z2OQ2Y3VY9A13"	22	"Approved"	"Tue Nov 11 04:54:04 PST 2014"	"Mon Nov 10 12:11:48 PST 2014"	"Mon Nov 10 12:14:04 PST 2014"	"Tue Nov 11 04:56:44 PST 2014"	""	""	""	""	"1"	"[0.5,0.65,0.875]"	"[0.5,0.35,0.825]"	"[0.325,0.675,0.7]"	"[0.65,0.575,0.875]"	"[0.775,0.325,0.7]"	"[0.5,0.775,0.75]"	"[0.4,0.3,0.85]"	"[0.675,0.825,0.675]"	"[0.25,0.6,0.775]"	"[0.8,0.25,0.55]"	"[0.375,0.425,0.9]"	"[""all"",""some"",""some""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Barbara"",""Frank"",""Edward""]"	"[""Albert"",""Ann"",""Cathy""]"	"""F"""	"""45"""	"""8"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3MYYFCXHJ38F14QIGHD0KMG95DW4GM"	23	"Approved"	"Tue Nov 11 04:54:15 PST 2014"	"Mon Nov 10 12:11:57 PST 2014"	"Mon Nov 10 12:14:15 PST 2014"	"Tue Nov 11 04:56:44 PST 2014"	""	""	""	""	"1"	"[0.975,0.975,0.975]"	"[0.975,0.975,0.975]"	"[0.95,0.3,1]"	"[0.875,0.15,0.975]"	"[0.85,0.075,0.8]"	"[0.8,0.075,0.7]"	"[0.725,0.025,0.625]"	"[0.65,0.025,0.5]"	"[0.4,0.025,0.45]"	"[0.275,0.025,0.325]"	"[0.15,0,0.275]"	"[""all"",""some"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Frank"",""Fiona"",""Ann""]"	"[""Cathy"",""Diana"",""Bob""]"	"""M"""	"""25"""	"""4"""	"""english"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I33IC7ZWF34OZYSQ322VL88N4NA2K"	24	"Approved"	"Tue Nov 11 04:54:15 PST 2014"	"Mon Nov 10 12:12:19 PST 2014"	"Mon Nov 10 12:14:15 PST 2014"	"Tue Nov 11 04:56:44 PST 2014"	""	""	""	""	"1"	"[0.775,0.85,0.725]"	"[0.5,1,0.975]"	"[0.025,0.975,0.975]"	"[0.025,0.975,0.975]"	"[0.025,0.975,0.025]"	"[0.025,0.975,0.025]"	"[0.025,0.975,0]"	"[0.025,0.95,0]"	"[0.025,0.95,0.025]"	"[0.025,0.95,0.025]"	"[0.025,0.925,0]"	"[""some"",""all"",""all""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Albert"",""Frank"",""Ann""]"	"[""Barbara"",""Calvin"",""Fiona""]"	"""F"""	"""35"""	"""4"""	"""english"""	"""none"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3DH6GAKTYYQVQSZ7VGPWLI0MB4PZYR"	25	"Approved"	"Tue Nov 11 04:55:55 PST 2014"	"Mon Nov 10 12:13:37 PST 2014"	"Mon Nov 10 12:15:55 PST 2014"	"Tue Nov 11 04:56:45 PST 2014"	""	""	""	""	"1"	"[0.625,0.5,0.525]"	"[0.55,0.325,0.75]"	"[0.55,0.35,0.75]"	"[0.575,0.375,0.75]"	"[0.575,0.35,0.725]"	"[0.575,0.325,0.75]"	"[0.55,0.375,0.725]"	"[0.55,0.3,0.725]"	"[0.55,0.3,0.725]"	"[0.55,0.275,0.725]"	"[0.475,0,0.75]"	"[""all"",""all"",""some""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Albert"",""Edward"",""Emma""]"	"[""Ann"",""Cathy"",""Frank""]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"39DD6S19JPCXKNIGVFD2EF86TSJZEB"	26	"Approved"	"Tue Nov 11 04:56:33 PST 2014"	"Mon Nov 10 12:15:06 PST 2014"	"Mon Nov 10 12:16:33 PST 2014"	"Tue Nov 11 04:56:45 PST 2014"	""	""	""	""	"1"	"[0,0,0.025]"	"[0,0,0.025]"	"[0.5,0,0.025]"	"[0.5,0.025,0.025]"	"[0.5,0.025,0.025]"	"[0.225,0,0.025]"	"[0.225,0,0.025]"	"[0.225,0,0.025]"	"[0.225,0.025,0.025]"	"[0.1,0,0.025]"	"[0,0.975,0.975]"	"[""some"",""all"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Calvin"",""Bob"",""Albert""]"	"[""Cathy"",""Edward"",""Fiona""]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3WR9XG3T63CW8BFHNE96E93G6AD74M"	27	"Approved"	"Tue Nov 11 04:56:52 PST 2014"	"Mon Nov 10 12:14:35 PST 2014"	"Mon Nov 10 12:16:52 PST 2014"	"Tue Nov 11 05:01:44 PST 2014"	""	""	""	""	"1"	"[0,0.05,0.025]"	"[0.2,0.15,0.25]"	"[0.375,0.25,0.3]"	"[0.375,0.3,0.275]"	"[0.275,0.25,0.225]"	"[0.175,0.25,0.25]"	"[0.075,0.15,0.225]"	"[0.05,0.075,0.1]"	"[0,0.025,0.1]"	"[0.05,0.15,0.05]"	"[0,0.125,0.025]"	"[""some"",""some"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""David"",""Barbara"",""Frank""]"	"[""Cathy"",""Fiona"",""Ann""]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3HYA4D452RKZKQF01JOU9MJZKK02FP"	28	"Approved"	"Tue Nov 11 05:00:23 PST 2014"	"Mon Nov 10 12:18:18 PST 2014"	"Mon Nov 10 12:20:23 PST 2014"	"Tue Nov 11 05:01:44 PST 2014"	""	""	""	""	"1"	"[0.25,0.325,0.15]"	"[0.275,0.5,0.25]"	"[0.225,0.5,0.275]"	"[0.225,0.65,0.275]"	"[0.275,0.575,0.175]"	"[0.225,0.5,0.275]"	"[0.35,0.475,0.3]"	"[0.5,0.4,0.2]"	"[0.575,0.375,0.5]"	"[0.6,0.425,0.625]"	"[0.75,0.45,1]"	"[""all"",""all"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Frank"",""Edward"",""Ann""]"	"[""David"",""Cathy"",""Emma""]"	"""M"""	"""25"""	"""0"""	"""English"""	""""""
